Make,Fuel_Type,Model,Variant,Unnamed: 0,Ex-Showroom_Price,Cylinders,Valves_Per_Cylinder,Doors,Gears,Power,Torque,Tripmeter,Seating_Capacity,Wheels_Size,12v_Power_Outlet,Number_of_Airbags,Compression_Ratio,USB_Ports
Lamborghini,Petrol,Huracan,Avio,865,35150732,10.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Lamborghini,Petrol,Huracan,Performante,866,37614126,10.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Lamborghini,Petrol,Huracan,Lp 580-2 Spyder,867,35535000,10.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Lamborghini,Petrol,Huracan,Lp 610-4 Spyder,868,40742932,10.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Lamborghini,Petrol,Huracan,Evo,869,37300000,10.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Lamborghini,Petrol,Huracan,Evo Spyder,870,41000000,10.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Lamborghini,Petrol,Huracan,Evo Rwd,871,32200000,10.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Ferrari,Petrol,488 Gtb,Std,872,36761413,8.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Ferrari,Petrol,488 Gtb,Spider,873,39319552,8.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Ferrari,Petrol,Gtc4 Lusso,V8 T,874,42000000,8.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
Ferrari,Petrol,Gtc4 Lusso,V12,875,52000000,8.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
Lamborghini,Petrol,Aventador,Lp 700-4,876,47893943,12.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,19.0,0.0,6.0,0.0,0.0
Lamborghini,Petrol,Aventador,Lp700-4 Roadster,877,53210327,12.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0
Lamborghini,Petrol,Aventador,S,878,47467700,12.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0
Maruti Suzuki,Petrol,Omni,5 Str Bs-Iv,881,282778,3.0,2.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Maruti Suzuki,Petrol,Omni,E 8 Str Bs-Iv,882,284485,3.0,2.0,5.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
Fiat,Petrol,Punto Evo Pure,1.2L Fire Dynamic,892,482330,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Fiat,Diesel,Punto Evo Pure,1.3,893,575947,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
Ford,Petrol,Figo,Ambiente 1.2 Ti-Vct,894,523000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Ford,Diesel,Figo,Ambiente 1.5 Tdci,895,623000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Ford,Petrol,Figo,Titanium 1.2 Ti-Vct,896,599900,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Ford,Diesel,Figo,Titanium1.5 Tdci,897,699900,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,16.1,0.0
Ford,Petrol,Figo,Titanium Blu 1.2 Ti-Vct,898,664900,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Ford,Diesel,Figo,Titanium Blu 1.5 Tdci,899,764900,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Maruti Suzuki,Diesel,Baleno,1.3 Delta,900,746621,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Baleno,1.3 Alpha,901,868221,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Baleno,1.3 Sigma,902,668611,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Baleno,1.3 Zeta,903,807921,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Baleno,1.2 Alpha,904,758212,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Baleno,1.2 Alpha Cvt,905,890212,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Baleno,1.2 Delta,906,636612,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Baleno,1.2 Delta Cvt,907,768612,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Baleno,1.2 Sigma,908,558602,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Baleno,1.2 Zeta,909,697912,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Baleno,1.2 Delta Dualjet,910,733412,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Baleno,1.2 Zeta Dualjet,911,789912,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Baleno,1.2 Zeta Cvt,912,829912,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,Grand I10,1.2 Kappa Vtvt Magna,913,586428,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,Grand I10,1.2 Kappa Vtvt Sportz,914,620637,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,Grand I10,1.2 Kappa Vtvt Magna At,915,652328,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Grand I10,1.2 Kappa Vtvt Sportz At,916,705538,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,Petrol,Grand I10,1.2 Kappa Vtvt Sportz Dual Tone,917,640537,4.0,4.0,5.0,5.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0
Hyundai,CNG,Grand I10,1.2 Kappa Vtvt Magna Cng,918,653452,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Fiat,Diesel,Linea Classic,1.3 Multijet,919,751203,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Fiat,Petrol,Linea Classic,1.4,920,646336,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Fiat,Diesel,Linea Classic,Plus 1.3 Multijet,921,808558,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Nissan,Petrol,Sunny,Xe Petrol,922,707025,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
Nissan,Petrol,Sunny,Xl Petrol,923,836461,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
Nissan,Diesel,Sunny,Xl Diesel,924,912534,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
Nissan,Diesel,Sunny,Xv Diesel,925,993997,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Nissan,Diesel,Sunny,Xe Diesel,926,860997,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
Nissan,Petrol,Sunny,Xv Cvt,927,993997,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Nissan,Diesel,Sunny,Special Edition Diesel,928,877285,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ertiga,Lxi,929,759000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ertiga,Zxi,930,917000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ertiga,Vxi At,931,936000,4.0,4.0,5.0,4.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ertiga,Zxi Plus,932,971000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ertiga,Vxi,933,834000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Ertiga,Zxi At,934,1013000,4.0,4.0,5.0,4.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Ertiga,1.5L Vdi,935,986689,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Ertiga,1.5L Zdi,936,1069689,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,Ertiga,1.5L Zdi Plus,937,1120689,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,17.6,0.0
Maruti Suzuki,CNG + Petrol,Ertiga,Vxi Cng (Cng +,938,887689,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Petrol,Baleno Rs,Rs 1.0,939,788913,3.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Honda,Diesel,Wr-V,Vx Diesel,940,1035000,0.0,4.0,5.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Honda,Petrol,Wr-V,Vx Petrol,941,925000,4.0,4.0,5.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Honda,Diesel,Wr-V,S Diesel,942,925000,4.0,4.0,5.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Honda,Petrol,Wr-V,S Petrol,943,815000,4.0,4.0,5.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Honda,Diesel,Wr-V,Edge Plus Edition Diesel,944,916050,4.0,4.0,5.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Honda,Petrol,Wr-V,Edge Plus Edition Petrol,945,808050,4.0,4.0,5.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Honda,Diesel,Wr-V,Exclusive Edition Diesel,946,1048050,0.0,4.0,5.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Honda,Petrol,Wr-V,Exclusive Edition Petrol,947,935050,4.0,4.0,5.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Honda,Diesel,Wr-V,V Diesel,948,995000,0.0,4.0,5.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Tuv300,T4 Plus,949,854328,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Tuv300,T6 Plus,950,914328,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Mahindra,Diesel,Tuv300,T8,951,976592,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Mahindra,Diesel,Tuv300,T10,952,999614,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Mahindra,Diesel,Tuv300,T10 (O),953,1031943,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Mahindra,Diesel,Tuv300,T10 Dual Tone,954,1022930,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Mahindra,Diesel,Tuv300,T10 (O) Dual Tone,955,1055259,3.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,S-Cross,1.3L Sigma,956,880689,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,S-Cross,1.3L Delta,957,992689,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,S-Cross,1.3L Zeta,958,1043689,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Maruti Suzuki,Diesel,S-Cross,1.3L Alpha,959,1143689,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Renault,Petrol,Captur,Rxe Petrol,960,949999,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Renault,Diesel,Captur,Rxe Diesel,961,1049999,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Renault,Diesel,Captur,Platine Diesel Dual Tone,962,1299999,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Renault,Petrol,Captur,Platine Petrol Dual Tone,963,1199999,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Diesel,Xylo,D2 Bs-Iv,964,963037,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Xylo,D4 Bs-Iv,965,1004487,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Xylo,H4 Bs-Iv,966,1031951,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Xylo,H4 Abs Bs-Iv,967,1066139,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Diesel,Xylo,H8 Abs Airbags Bs-Iv,968,1228335,4.0,4.0,5.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0
Kia,Petrol,Seltos,Hte 1.5,969,989000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Kia,Petrol,Seltos,Htk 1.5,970,1029000,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Kia,Petrol,Seltos,Htk Plus 1.5,971,1149000,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Kia,Petrol,Seltos,Htx 1.5,972,1309000,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Kia,Petrol,Seltos,Htx Cvt 1.5,973,1409000,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Kia,Diesel,Seltos,Hte 1.5 Diesel,974,1034000,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Kia,Diesel,Seltos,Htk 1.5 Diesel,975,1154000,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Kia,Diesel,Seltos,Htk Plus 1.5 Diesel,976,1254000,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Kia,Diesel,Seltos,Htk Plus At 1.5 Diesel,977,1354000,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Kia,Diesel,Seltos,Htx Plus 1.5 Diesel,978,1534000,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Kia,Diesel,Seltos,Htx Plus At 1.5 Diesel,979,1634000,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Kia,Petrol,Seltos,Gtk 1.4,980,1379000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Kia,Petrol,Seltos,Gtx 1.4,981,1529000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Kia,Petrol,Seltos,Gtx At 1.4,982,1629000,4.0,0.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Kia,Petrol,Seltos,Gtx Plus 1.4,983,1629000,4.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Kia,Diesel,Seltos,Htx 1.5 Diesel,984,1414000,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Nissan,Diesel,Terrano,Xe D 85Ps,985,999900,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0
Nissan,Diesel,Terrano,Xv D Premium 110 Ps Amt,986,1464900,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Nissan,Petrol,Terrano,Xl (P),987,999900,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Nissan,Diesel,Terrano,Xl D(O),988,1235700,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Nissan,Diesel,Terrano,Xv D Premium 110 Ps,989,1419900,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0
Nissan,Diesel,Terrano,Sport Edition,990,1235700,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0
Tata,Diesel,Safari Storme,2.2 Lx 4X2,991,1109005,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Tata,Diesel,Safari Storme,2.2 Ex 4X2,992,1335158,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0
Tata,Diesel,Safari Storme,2.2 Vx 4X2 Varicor 400,993,1479574,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0
Tata,Diesel,Safari Storme,2.2 Vx 4X4 Varicor 400,994,1643829,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0
Mg,Petrol,Hector,1.5L Style,995,1248000,4.0,4.0,5.0,6.0,141.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0
Mg,Diesel,Hector,2.0L Style,996,1348000,4.0,4.0,5.0,6.0,168.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0
Mg,Diesel,Hector,2.0L Super,997,1448000,4.0,4.0,5.0,6.0,168.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0
Mg,Diesel,Hector,2.0L Smart,998,1588000,4.0,4.0,5.0,6.0,168.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,2.0
Mg,Diesel,Hector,2.0L Sharp,999,1728000,4.0,4.0,5.0,6.0,168.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Mg,Petrol,Hector,1.5L Super,1000,1328000,4.0,4.0,5.0,6.0,141.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0
Mg,Hybrid,Hector,1.5L Super Hybrid,1001,1388000,4.0,4.0,5.0,6.0,141.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0
Mg,Hybrid,Hector,1.5L Sharp Hybrid,1002,1628000,4.0,4.0,5.0,6.0,141.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Mg,Hybrid,Hector,1.5L Smart Hybrid,1003,1498000,4.0,4.0,5.0,6.0,141.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,2.0
Mg,Petrol,Hector,1.5L Smart Dct,1004,1568000,4.0,4.0,5.0,6.0,141.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,2.0
Mg,Petrol,Hector,1.5L Sharp Dct,1005,1718000,4.0,4.0,5.0,6.0,141.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Tata,Electric,Nexon Ev,Xm,1006,1399000,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Electric,Nexon Ev,Xz Plus,1007,1499000,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Tata,Electric,Nexon Ev,Xz Plus Lux,1008,1599000,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Elantra,S,1009,1589000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Petrol,Elantra,Sx,1010,1849000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Petrol,Elantra,Sx At,1011,1949000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Petrol,Elantra,Sx(O) At,1012,2039000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Diesel,Tucson,2Wd Mt Diesel,1013,2079717,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Petrol,Tucson,2Wd Mt Petrol,1014,1876656,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Hyundai,Diesel,Tucson,2Wd At Gl Diesel,1015,2364354,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Petrol,Tucson,2Wd At Gl Petrol,1016,2187384,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Diesel,Tucson,4Wd At Gls Diesel,1017,2697417,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Petrol,Tucson,2Wd At Gls Petrol,1018,2373522,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Petrol,Tucson,2Wd At Gl(O) Petrol,1019,2246749,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Hyundai,Diesel,Tucson,2Wd At Gl(O) Diesel,1020,2423720,4.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Volkswagen,Diesel,Passat,2.0 Tdi Comfortline,1021,3021500,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,2.0,9.0,0.0,0.0
Volkswagen,Diesel,Passat,2.0 Tdi Highline,1022,3321500,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0
Volkswagen,Diesel,Passat,2.0 Tdi Comfortline Connect,1023,2599000,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,2.0,9.0,0.0,0.0
Volkswagen,Diesel,Passat,2.0 Tdi Highline Connect,1024,2899000,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0
Volvo,Diesel,V40 Cross Country,D3,1027,3283000,5.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,16.5,0.0
Volvo,Petrol,V40 Cross Country,T4,1028,2962000,4.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Mini,Petrol,Countryman,Cooper S,1029,3490000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Mini,Diesel,Countryman,Cooper Sd,1030,3740000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Mini,Petrol,Countryman,Cooper S Jcw Inspired,1031,4140000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Mini,Petrol,Countryman,Black Edition,1032,4240000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Toyota,Hybrid,Prius,Z8,1039,4509000,4.0,4.0,4.0,5.0,0.0,0.0,1.0,5.0,0.0,2.0,7.0,0.0,0.0
Lexus,Hybrid,Es,300H,1040,5695000,4.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,10.0,0.0,0.0
Lexus,Petrol,Nx 300H,F-Sport,1041,6060000,6.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0
Lexus,Petrol,Nx 300H,Luxury,1042,5990000,6.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0
Jaguar,Diesel,F-Pace,Prestige,1043,6463780,4.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Jaguar,Petrol,F-Pace,Prestige Petrol,1044,6422809,4.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Volvo,Diesel,V90 Cross Country,D5 Inscription,1045,6531000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Audi,Diesel,A5 Cabriolet,2.0 Tdi,1046,6948200,4.0,0.0,2.0,7.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0
Bmw,Petrol,X7,Xdrive 40I,1050,10490000,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,3.0,9.0,0.0,0.0
